lexicon,proportion
0,0.00198412698413
1,0.00198412698413
2,0.00198412698413
3,0.00198412698413
4,0.00198412698413
5,0.00198412698413
6,0.00198412698413
7,0.00198412698413
8,0.00198412698413
9,0.00198412698413
10,0.00198412698413
11,0.00198412698413
12,0.00198412698413
13,0.00198412698413
14,0.00198412698413
15,0.00198412698413
16,0.00198412698413
17,0.00198412698413
18,0.00198412698413
19,0.00198412698413
20,0.00198412698413
21,0.00198412698413
22,0.00198412698413
23,0.00198412698413
24,0.00198412698413
25,0.00198412698413
26,0.00198412698413
27,0.00198412698413
28,0.00198412698413
29,0.00198412698413
30,0.00198412698413
31,0.00198412698413
32,0.00198412698413
33,0.00198412698413
34,0.00198412698413
35,0.00198412698413
36,0.00198412698413
37,0.00198412698413
38,0.00198412698413
39,0.00198412698413
40,0.00198412698413
41,0.00198412698413
42,0.00198412698413
43,0.00198412698413
44,0.00198412698413
45,0.125
46,0.00198412698413
47,0.00198412698413
48,0.00198412698413
49,0.00198412698413
50,0.00198412698413
51,0.00198412698413
52,0.00198412698413
53,0.00198412698413
54,0.00198412698413
55,0.00198412698413
56,0.00198412698413
57,0.125
58,0.00198412698413
59,0.00198412698413
60,0.00198412698413
61,0.00198412698413
62,0.00198412698413
63,0.00198412698413
64,0.00198412698413
65,0.00198412698413
66,0.00198412698413
67,0.00198412698413
68,0.00198412698413
69,0.00198412698413
70,0.00198412698413
71,0.00198412698413
72,0.00198412698413
73,0.00198412698413
74,0.00198412698413
75,0.00198412698413
76,0.00198412698413
77,0.00198412698413
78,0.00198412698413
79,0.00198412698413
80,0.00198412698413
81,0.00198412698413
82,0.00198412698413
83,0.00198412698413
84,0.00198412698413
85,0.00198412698413
86,0.00198412698413
87,0.00198412698413
88,0.00198412698413
89,0.00198412698413
90,0.00198412698413
91,0.00198412698413
92,0.00198412698413
93,0.00198412698413
94,0.00198412698413
95,0.00198412698413
96,0.00198412698413
97,0.00198412698413
98,0.00198412698413
99,0.00198412698413
100,0.00198412698413
101,0.00198412698413
102,0.00198412698413
103,0.00198412698413
104,0.00198412698413
105,0.00198412698413
106,0.00198412698413
107,0.00198412698413
108,0.125
109,0.00198412698413
110,0.00198412698413
111,0.00198412698413
112,0.00198412698413
113,0.00198412698413
114,0.00198412698413
115,0.00198412698413
116,0.00198412698413
117,0.00198412698413
118,0.00198412698413
119,0.00198412698413
120,0.125
121,0.00198412698413
122,0.00198412698413
123,0.00198412698413
124,0.00198412698413
125,0.00198412698413
126,0.00198412698413
127,0.00198412698413
128,0.00198412698413
129,0.00198412698413
130,0.00198412698413
131,0.00198412698413
132,0.00198412698413
133,0.00198412698413
134,0.00198412698413
135,0.00198412698413
136,0.00198412698413
137,0.00198412698413
138,0.00198412698413
139,0.00198412698413
140,0.00198412698413
141,0.00198412698413
142,0.00198412698413
143,0.00198412698413
144,0.00198412698413
145,0.00198412698413
146,0.00198412698413
147,0.00198412698413
148,0.00198412698413
149,0.00198412698413
150,0.00198412698413
151,0.00198412698413
152,0.00198412698413
153,0.00198412698413
154,0.00198412698413
155,0.00198412698413
156,0.00198412698413
157,0.00198412698413
158,0.00198412698413
159,0.00198412698413
160,0.00198412698413
161,0.00198412698413
162,0.00198412698413
163,0.00198412698413
164,0.00198412698413
165,0.00198412698413
166,0.00198412698413
167,0.00198412698413
168,0.00198412698413
169,0.00198412698413
170,0.00198412698413
171,0.00198412698413
172,0.00198412698413
173,0.00198412698413
174,0.00198412698413
175,0.00198412698413
176,0.00198412698413
177,0.00198412698413
178,0.00198412698413
179,0.00198412698413
180,0.00198412698413
181,0.00198412698413
182,0.00198412698413
183,0.00198412698413
184,0.00198412698413
185,0.00198412698413
186,0.00198412698413
187,0.00198412698413
188,0.00198412698413
189,0.00198412698413
190,0.00198412698413
191,0.00198412698413
192,0.00198412698413
193,0.00198412698413
194,0.00198412698413
195,0.00198412698413
196,0.00198412698413
197,0.00198412698413
198,0.00198412698413
199,0.00198412698413
200,0.00198412698413
201,0.00198412698413
202,0.00198412698413
203,0.00198412698413
204,0.00198412698413
205,0.00198412698413
206,0.00198412698413
207,0.00198412698413
208,0.00198412698413
209,0.00198412698413
210,0.00198412698413
211,0.00198412698413
212,0.00198412698413
213,0.00198412698413
214,0.00198412698413
215,0.00198412698413
216,0.00198412698413
217,0.00198412698413
218,0.00198412698413
219,0.00198412698413
220,0.00198412698413
221,0.00198412698413
222,0.00198412698413
223,0.00198412698413
224,0.00198412698413
225,0.00198412698413
226,0.00198412698413
227,0.00198412698413
228,0.00198412698413
229,0.00198412698413
230,0.00198412698413
231,0.00198412698413
232,0.00198412698413
233,0.00198412698413
234,0.00198412698413
235,0.00198412698413
236,0.00198412698413
237,0.00198412698413
238,0.00198412698413
239,0.00198412698413
240,0.00198412698413
241,0.00198412698413
242,0.00198412698413
243,0.00198412698413
244,0.00198412698413
245,0.00198412698413
246,0.00198412698413
247,0.00198412698413
248,0.00198412698413
249,0.00198412698413
250,0.00198412698413
251,0.00198412698413
252,0.00198412698413
253,0.00198412698413
254,0.00198412698413
255,0.00198412698413
