lexicon,proportion
0,0.00393180590154
1,0.00391614566363
2,0.00393623870084
3,0.00393860699575
4,0.00393980043246
5,0.00393168383793
6,0.00393998009176
7,0.00394008762828
8,0.00392779036842
9,0.00391599474797
10,0.00393186642034
11,0.00393420975442
12,0.00392805182363
13,0.00391620623137
14,0.00393158838017
15,0.00393366605804
16,0.00394159820805
17,0.00393413800042
18,0.0039417366236
19,0.003941817299
20,0.00394092542678
21,0.00394048225615
22,0.00394093174607
23,0.00394093550245
24,0.00394355140408
25,0.00393558783706
26,0.00394368244997
27,0.00394375618462
28,0.00394232502971
29,0.00393473643156
30,0.00394245924138
31,0.00394253649617
32,0.00392788639371
33,0.0039160966266
34,0.00393167659369
35,0.00393388184027
36,0.00394150002829
37,0.00393290628371
38,0.00394167053544
39,0.00394176987533
40,0.00392514596873
41,0.00391594992871
42,0.00392864452029
43,0.00393077142637
44,0.00391337264657
45,0.00249072603783
46,0.00391390737218
47,0.00391430374341
48,0.00389557256115
49,0.00389735691662
50,0.00389565087956
51,0.00389571375594
52,0.00390274569955
53,0.00390368564422
54,0.00390280534657
55,0.00390285221022
56,0.00389605026662
57,0.00248031815396
58,0.00389612095603
59,0.00389617764244
60,0.00389804118548
61,0.00389946163952
62,0.00389811014824
63,0.00389816513345
64,0.00390301062857
65,0.00392723572019
66,0.0039347519361
67,0.00393548092679
68,0.00392644163839
69,0.0039387111159
70,0.00393917347874
71,0.00393921744676
72,0.0039017296484
73,0.00391627455135
74,0.00392370227303
75,0.0039244541777
76,0.00390208599807
77,0.00391921004244
78,0.00392661635192
79,0.00392735775269
80,0.00392776495417
81,0.00394053279355
82,0.0039409917132
83,0.00394103503855
84,0.00390493384685
85,0.00393181006021
86,0.00393704373403
87,0.00393754641022
88,0.00390390223157
89,0.003925541149
90,0.00393078894482
91,0.00393130549871
92,0.00390414816348
93,0.00392700197005
94,0.00393223707057
95,0.00393274947244
96,0.00390213582321
97,0.00391967172719
98,0.00392709793579
99,0.00392783995577
100,0.0039034136458
101,0.00392454070944
102,0.00393035200499
103,0.00393092510155
104,0.00390085641592
105,0.00390882416942
106,0.00391616348323
107,0.00391692791906
108,0.00248676997402
109,0.00391146248063
110,0.003911916769
111,0.00391196473443
112,0.00390022551381
113,0.00390113737183
114,0.00390315421419
115,0.00390337423222
116,0.00390102903168
117,0.00390340767426
118,0.00390528225156
119,0.00390548516157
120,0.002481849158
121,0.00390015441516
122,0.003900542526
123,0.00390058524491
124,0.00390004940874
125,0.00390056057127
126,0.00390243396178
127,0.00390263885609
128,0.0039380224
129,0.00394093464603
130,0.00394091962187
131,0.00394396314764
132,0.00393699031285
133,0.00393836992856
134,0.00393717848813
135,0.00393944882233
136,0.00393422555224
137,0.00394041157175
138,0.00393700924361
139,0.00394338968808
140,0.00394265509433
141,0.00394202256322
142,0.00394296323748
143,0.00394361923699
144,0.00394296053811
145,0.00394250550985
146,0.00394309266338
147,0.00394344187529
148,0.00394047633066
149,0.00394065376644
150,0.00394057744144
151,0.00394138037859
152,0.00394487925245
153,0.00394390176917
154,0.00394500425769
155,0.00394483699906
156,0.00394411363664
157,0.00394406617106
158,0.00394411947766
159,0.0039441238563
160,0.00393393401329
161,0.00394032623146
162,0.00393658368367
163,0.0039432810684
164,0.0039386965
165,0.0039395235702
166,0.00393887554109
167,0.00394059670328
168,0.00393113574062
169,0.00393982385666
170,0.00393366397186
171,0.00394273069751
172,0.00392807123023
173,0.00393229146827
174,0.00392829481133
175,0.00393335045812
176,0.00389927340922
177,0.00390285665837
178,0.00389934137416
179,0.00390311733457
180,0.00392866758582
181,0.00392885268709
182,0.00392867463483
183,0.00392890076001
184,0.003899397008
185,0.00390269131327
186,0.0038994591375
187,0.00390293154905
188,0.00390450031312
189,0.00390718429849
190,0.00390455411271
191,0.00390741000703
192,0.00395589201154
193,0.00394704372966
194,0.00394759895544
195,0.00396109293797
196,0.0039451139888
197,0.00394406984088
198,0.00394430502061
199,0.0039598328374
200,0.00395021390166
201,0.00394683898221
202,0.00394718298041
203,0.00396060908628
204,0.00393516247921
205,0.00393747371977
206,0.00393775375608
207,0.00395976925491
208,0.00394675958399
209,0.00394544874157
210,0.00394566059374
211,0.00395975809702
212,0.00394589558543
213,0.00394501055808
214,0.00394517889338
215,0.00395923555317
216,0.00394727362611
217,0.00394717362345
218,0.0039471888389
219,0.00395180388227
220,0.00394138636952
221,0.00394137048767
222,0.00394152710591
223,0.00395866285871
224,0.00394813397896
225,0.00394555541481
226,0.00394588979245
227,0.00396049141586
228,0.00394399624777
229,0.00394395076552
230,0.0039439651634
231,0.00394962433925
232,0.00394751984294
233,0.00394581224416
234,0.00394605635338
235,0.00396004251933
236,0.00393098688016
237,0.00393321464698
238,0.00393335882382
239,0.00395777082055
240,0.00390103778346
241,0.00390432442567
242,0.00390433773061
243,0.00394407701997
244,0.00390677643949
245,0.00390919918002
246,0.0039092165715
247,0.00394383534847
248,0.00390441756172
249,0.0039070121519
250,0.00390702690733
251,0.00394311477372
252,0.0039184888199
253,0.00391882056837
254,0.00391882660249
255,0.0039310614608
